poll_id,question_id,race,cycle,location,pollster,polldate,electiondate,days_to_election,samplesize,methodology,candidate,party,poll_pct,actual_pct,signed_error,absolute_error,source_url,official_result_url
70616,132032,2020_Pres-G_NC,2020,NC,Ipsos,2020-10-03,2020-11-03,31,601.0,Probability Panel,Joe Biden,DEM,47.0,48.586194188970325,-1.5861941889703246,1.5861941889703246,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70786,132435,2020_Pres-G_NC,2020,NC,Ipsos,2020-10-10,2020-11-03,24,660.0,Probability Panel,Joe Biden,DEM,48.0,48.586194188970325,-0.5861941889703246,0.5861941889703246,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71463,133970,2020_Pres-G_NC,2020,NC,Ipsos,2020-10-17,2020-11-03,17,660.0,Probability Panel,Joe Biden,DEM,49.0,48.586194188970325,0.4138058110296754,0.4138058110296754,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71889,134747,2020_Pres-G_NC,2020,NC,YouGov,2020-10-22,2020-11-03,12,1022.0,Online Panel,Joe Biden,DEM,51.0,48.586194188970325,2.4138058110296754,2.4138058110296754,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72059,135101,2020_Pres-G_NC,2020,NC,Ipsos,2020-10-24,2020-11-03,10,647.0,Probability Panel,Joe Biden,DEM,49.0,48.586194188970325,0.4138058110296754,0.4138058110296754,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72521,136091,2020_Pres-G_NC,2020,NC,YouGov,2020-10-13,2020-11-03,21,1627.0,Online Panel,Joe Biden,DEM,49.0,48.586194188970325,0.4138058110296754,0.4138058110296754,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72331,135702,2020_Pres-G_NC,2020,NC,Marist,2020-10-27,2020-11-03,7,800.0,Live Phone,Joe Biden,DEM,52.0,48.586194188970325,3.4138058110296754,3.4138058110296754,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72501,136059,2020_Pres-G_NC,2020,NC,AtlasIntel,2020-10-30,2020-11-03,4,812.0,Online Panel,Joe Biden,DEM,47.5,48.586194188970325,-1.0861941889703246,1.0861941889703246,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72659,136362,2020_Pres-G_NC,2020,NC,Ipsos,2020-10-29,2020-11-03,5,707.0,Probability Panel,Joe Biden,DEM,49.0,48.586194188970325,0.4138058110296754,0.4138058110296754,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70725,132309,2020_Pres-G_NV,2020,NV,YouGov,2020-10-08,2020-11-03,26,1036.0,Online Panel,Joe Biden,DEM,52.0,50.05678195728402,1.9432180427159835,1.9432180427159835,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70549,131596,2020_Pres-G_OH,2020,OH,YouGov,2020-10-01,2020-11-03,33,1114.0,Online Panel,Joe Biden,DEM,47.0,45.23933834070503,1.7606616592949678,1.7606616592949678,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72657,136347,2020_Pres-G_OH,2020,OH,AtlasIntel,2020-10-29,2020-11-03,5,660.0,Online Panel,Joe Biden,DEM,46.5,45.23933834070503,1.2606616592949678,1.2606616592949678,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
68532,128302,2020_Pres-G_PA,2020,PA,Marist,2020-09-04,2020-11-03,60,771.0,Live Phone,Joe Biden,DEM,53.0,50.00849567544814,2.9915043245518618,2.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
69626,129812,2020_Pres-G_PA,2020,PA,Ipsos,2020-09-13,2020-11-03,51,611.0,Probability Panel,Joe Biden,DEM,49.0,50.00849567544814,-1.0084956754481382,1.0084956754481382,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
69715,130005,2020_Pres-G_PA,2020,PA,YouGov,2020-09-16,2020-11-03,48,642.0,Online Panel,Joe Biden,DEM,49.0,50.00849567544814,-1.0084956754481382,1.0084956754481382,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70548,131595,2020_Pres-G_PA,2020,PA,YouGov,2020-10-01,2020-11-03,33,1187.0,Online Panel,Joe Biden,DEM,51.0,50.00849567544814,0.9915043245518618,0.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70585,131968,2020_Pres-G_PA,2020,PA,Ipsos,2020-10-02,2020-11-03,32,605.0,Probability Panel,Joe Biden,DEM,50.0,50.00849567544814,-0.008495675448138229,0.008495675448138229,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70741,132346,2020_Pres-G_PA,2020,PA,Ipsos,2020-10-08,2020-11-03,26,622.0,Probability Panel,Joe Biden,DEM,51.0,50.00849567544814,0.9915043245518618,0.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71379,133666,2020_Pres-G_PA,2020,PA,Ipsos,2020-10-16,2020-11-03,18,653.0,Probability Panel,Joe Biden,DEM,49.0,50.00849567544814,-1.0084956754481382,1.0084956754481382,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71947,134866,2020_Pres-G_PA,2020,PA,YouGov,2020-10-17,2020-11-03,17,669.0,Online Panel,Joe Biden,DEM,52.0,50.00849567544814,1.9915043245518618,1.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71976,134926,2020_Pres-G_PA,2020,PA,Ipsos,2020-10-23,2020-11-03,11,655.0,Probability Panel,Joe Biden,DEM,51.0,50.00849567544814,0.9915043245518618,0.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72522,136092,2020_Pres-G_PA,2020,PA,YouGov,2020-10-13,2020-11-03,21,2703.0,Online Panel,Joe Biden,DEM,52.0,50.00849567544814,1.9915043245518618,1.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72475,136002,2020_Pres-G_PA,2020,PA,AtlasIntel,2020-10-29,2020-11-03,5,672.0,Online Panel,Joe Biden,DEM,48.5,50.00849567544814,-1.5084956754481382,1.5084956754481382,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72650,136326,2020_Pres-G_PA,2020,PA,Marist,2020-10-31,2020-11-03,3,772.0,Live Phone,Joe Biden,DEM,51.0,50.00849567544814,0.9915043245518618,0.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72507,136070,2020_Pres-G_PA,2020,PA,Ipsos,2020-10-29,2020-11-03,5,673.0,Probability Panel,Joe Biden,DEM,51.0,50.00849567544814,0.9915043245518618,0.9915043245518618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
69993,130353,2020_Pres-G_SC,2020,SC,YouGov,2020-09-24,2020-11-03,40,1080.0,Online Panel,Joe Biden,DEM,42.0,43.43008814206178,-1.430088142061777,1.430088142061777,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
69565,129607,2020_Pres-G_TX,2020,TX,YouGov,2020-09-17,2020-11-03,47,1140.0,Online Panel,Joe Biden,DEM,46.0,46.47900991387051,-0.47900991387051306,0.47900991387051306,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70694,132236,2020_Pres-G_TX,2020,TX,YouGov,2020-09-29,2020-11-03,35,908.0,Online Panel,Joe Biden,DEM,45.0,46.47900991387051,-1.479009913870513,1.479009913870513,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71955,134881,2020_Pres-G_TX,2020,TX,YouGov,2020-10-17,2020-11-03,17,1000.0,Online Panel,Joe Biden,DEM,44.7,46.47900991387051,-1.7790099138705102,1.7790099138705102,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72523,136093,2020_Pres-G_TX,2020,TX,YouGov,2020-10-13,2020-11-03,21,2947.0,Online Panel,Joe Biden,DEM,47.0,46.47900991387051,0.5209900861294869,0.5209900861294869,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72592,136230,2020_Pres-G_TX,2020,TX,AtlasIntel,2020-10-30,2020-11-03,4,962.0,Online Panel,Joe Biden,DEM,47.3,46.47900991387051,0.8209900861294841,0.8209900861294841,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
69627,129813,2020_Pres-G_WI,2020,WI,Ipsos,2020-09-13,2020-11-03,51,609.0,Probability Panel,Joe Biden,DEM,48.0,49.44953686142774,-1.4495368614277382,1.4495368614277382,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
69716,130007,2020_Pres-G_WI,2020,WI,YouGov,2020-09-16,2020-11-03,48,664.0,Online Panel,Joe Biden,DEM,50.0,49.44953686142774,0.5504631385722618,0.5504631385722618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
69996,130357,2020_Pres-G_WI,2020,WI,Marist,2020-09-22,2020-11-03,42,727.0,Live Phone,Joe Biden,DEM,54.0,49.44953686142774,4.550463138572262,4.550463138572262,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70584,131967,2020_Pres-G_WI,2020,WI,Ipsos,2020-10-02,2020-11-03,32,601.0,Probability Panel,Joe Biden,DEM,50.0,49.44953686142774,0.5504631385722618,0.5504631385722618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
70740,132345,2020_Pres-G_WI,2020,WI,Ipsos,2020-10-08,2020-11-03,26,577.0,Probability Panel,Joe Biden,DEM,52.0,49.44953686142774,2.550463138572262,2.550463138572262,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71296,133501,2020_Pres-G_WI,2020,WI,YouGov,2020-10-15,2020-11-03,19,1112.0,Online Panel,Joe Biden,DEM,51.0,49.44953686142774,1.5504631385722618,1.5504631385722618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71380,133667,2020_Pres-G_WI,2020,WI,Ipsos,2020-10-16,2020-11-03,18,663.0,Probability Panel,Joe Biden,DEM,51.0,49.44953686142774,1.5504631385722618,1.5504631385722618,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71948,134867,2020_Pres-G_WI,2020,WI,YouGov,2020-10-17,2020-11-03,17,647.0,Online Panel,Joe Biden,DEM,53.0,49.44953686142774,3.550463138572262,3.550463138572262,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
71975,134927,2020_Pres-G_WI,2020,WI,Ipsos,2020-10-23,2020-11-03,11,664.0,Probability Panel,Joe Biden,DEM,53.0,49.44953686142774,3.550463138572262,3.550463138572262,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72502,136060,2020_Pres-G_WI,2020,WI,AtlasIntel,2020-10-30,2020-11-03,4,781.0,Online Panel,Joe Biden,DEM,50.6,49.44953686142774,1.1504631385722632,1.1504631385722632,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
72505,136067,2020_Pres-G_WI,2020,WI,Ipsos,2020-10-29,2020-11-03,5,696.0,Probability Panel,Joe Biden,DEM,53.0,49.44953686142774,3.550463138572262,3.550463138572262,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
27174,24357,2012_Pres-G_US,2012,US,Ipsos,2012-09-09,2012-11-06,58,873.0,,Mitt Romney,REP,45.0,46.97447054330086,-1.9744705433008605,1.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
19108,24428,2012_Pres-G_US,2012,US,Ipsos,2012-09-11,2012-11-06,56,990.0,Online Panel,Mitt Romney,REP,41.0,46.97447054330086,-5.9744705433008605,5.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29391,34907,2012_Pres-G_US,2012,US,YouGov,2012-09-16,2012-11-06,51,943.0,Online Panel,Mitt Romney,REP,44.0,46.97447054330086,-2.9744705433008605,2.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29517,35131,2012_Pres-G_US,2012,US,Ipsos,2012-09-19,2012-11-06,48,1616.0,Online Panel,Mitt Romney,REP,42.0,46.97447054330086,-4.9744705433008605,4.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29598,35689,2012_Pres-G_US,2012,US,YouGov,2012-09-23,2012-11-06,44,896.0,Online Panel,Mitt Romney,REP,43.0,46.97447054330086,-3.9744705433008605,3.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29646,35332,2012_Pres-G_US,2012,US,Ipsos,2012-09-26,2012-11-06,41,855.0,Online Panel,Mitt Romney,REP,42.0,46.97447054330086,-4.9744705433008605,4.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29765,35509,2012_Pres-G_US,2012,US,YouGov,2012-09-30,2012-11-06,37,785.0,Online Panel,Mitt Romney,REP,44.0,46.97447054330086,-2.9744705433008605,2.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29780,35530,2012_Pres-G_US,2012,US,Ipsos,2012-10-03,2012-11-06,34,1434.0,Online Panel,Mitt Romney,REP,44.0,46.97447054330086,-2.9744705433008605,2.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29781,35532,2012_Pres-G_US,2012,US,Ipsos,2012-10-03,2012-11-06,34,1728.0,Online Panel,Mitt Romney,REP,41.0,46.97447054330086,-5.9744705433008605,5.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29891,35683,2012_Pres-G_US,2012,US,YouGov,2012-10-07,2012-11-06,30,763.0,Online Panel,Mitt Romney,REP,46.0,46.97447054330086,-0.9744705433008605,0.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
29875,35665,2012_Pres-G_US,2012,US,Ipsos,2012-10-08,2012-11-06,29,1027.0,Online Panel,Mitt Romney,REP,45.0,46.97447054330086,-1.9744705433008605,1.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30010,35882,2012_Pres-G_US,2012,US,Ipsos,2012-10-13,2012-11-06,24,1864.0,Online Panel,Mitt Romney,REP,45.0,46.97447054330086,-1.9744705433008605,1.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30011,35883,2012_Pres-G_US,2012,US,Ipsos,2012-10-13,2012-11-06,24,2106.0,Online Panel,Mitt Romney,REP,42.0,46.97447054330086,-4.9744705433008605,4.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30080,36003,2012_Pres-G_US,2012,US,YouGov,2012-10-14,2012-11-06,23,826.0,Online Panel,Mitt Romney,REP,46.0,46.97447054330086,-0.9744705433008605,0.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30168,36128,2012_Pres-G_US,2012,US,Ipsos,2012-10-18,2012-11-06,19,1368.0,Online Panel,Mitt Romney,REP,45.0,46.97447054330086,-1.9744705433008605,1.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30242,36245,2012_Pres-G_US,2012,US,YouGov,2012-10-21,2012-11-06,16,803.0,Online Panel,Mitt Romney,REP,46.0,46.97447054330086,-0.9744705433008605,0.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30339,36378,2012_Pres-G_US,2012,US,Ipsos,2012-10-24,2012-11-06,13,1237.0,Online Panel,Mitt Romney,REP,46.0,46.97447054330086,-0.9744705433008605,0.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30340,36379,2012_Pres-G_US,2012,US,Ipsos,2012-10-24,2012-11-06,13,1610.0,Online Panel,Mitt Romney,REP,42.0,46.97447054330086,-4.9744705433008605,4.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30471,36588,2012_Pres-G_US,2012,US,YouGov,2012-10-28,2012-11-06,9,688.0,Online Panel,Mitt Romney,REP,47.0,46.97447054330086,0.02552945669913953,0.02552945669913953,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30502,36635,2012_Pres-G_US,2012,US,Ipsos,2012-10-29,2012-11-06,8,4085.0,Online Panel,Mitt Romney,REP,46.0,46.97447054330086,-0.9744705433008605,0.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30725,37027,2012_Pres-G_US,2012,US,YouGov,2012-11-02,2012-11-06,4,36472.0,Online Panel,Mitt Romney,REP,46.5,46.97447054330086,-0.47447054330086047,0.47447054330086047,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
30770,37112,2012_Pres-G_US,2012,US,Ipsos,2012-11-03,2012-11-06,3,4725.0,Online Panel,Mitt Romney,REP,46.0,46.97447054330086,-0.9744705433008605,0.9744705433008605,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
42239,159407,2012_Pres-G_US,2012,US,YouGov,2012-11-04,2012-11-06,2,740.0,Online Panel,Mitt Romney,REP,47.0,46.97447054330086,0.02552945669913953,0.02552945669913953,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45725,71403,2016_Pres-G_US,2016,US,Ipsos,2016-09-10,2016-11-08,59,1125.0,Online Panel,Donald Trump,REP,38.8,45.81540269576777,-7.015402695767776,7.015402695767776,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45740,71423,2016_Pres-G_US,2016,US,YouGov,2016-09-12,2016-11-08,57,1087.0,Online Panel,Donald Trump,REP,40.0,45.81540269576777,-5.815402695767773,5.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45904,71729,2016_Pres-G_US,2016,US,Ipsos,2016-09-15,2016-11-08,54,1137.0,Online Panel,Donald Trump,REP,38.4,45.81540269576777,-7.415402695767774,7.415402695767774,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
45910,71740,2016_Pres-G_US,2016,US,YouGov,2016-09-18,2016-11-08,51,1065.0,Online Panel,Donald Trump,REP,38.0,45.81540269576777,-7.815402695767773,7.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46006,71909,2016_Pres-G_US,2016,US,Marist,2016-09-17,2016-11-08,52,758.0,Live Phone,Donald Trump,REP,39.0,45.81540269576777,-6.815402695767773,6.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46007,71942,2016_Pres-G_US,2016,US,Ipsos,2016-09-20,2016-11-08,49,1098.0,Online Panel,Donald Trump,REP,35.9,45.81540269576777,-9.915402695767774,9.915402695767774,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46448,71991,2016_Pres-G_US,2016,US,YouGov,2016-09-23,2016-11-08,46,1115.0,Online Panel,Donald Trump,REP,41.0,45.81540269576777,-4.815402695767773,4.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46308,72408,2016_Pres-G_US,2016,US,Ipsos,2016-09-25,2016-11-08,44,1888.0,Online Panel,Donald Trump,REP,37.9,45.81540269576777,-7.915402695767774,7.915402695767774,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46453,72639,2016_Pres-G_US,2016,US,Ipsos,2016-09-30,2016-11-08,39,1433.0,Online Panel,Donald Trump,REP,36.7,45.81540269576777,-9.11540269576777,9.11540269576777,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46438,72575,2016_Pres-G_US,2016,US,YouGov,2016-10-02,2016-11-08,37,911.0,Online Panel,Donald Trump,REP,40.0,45.81540269576777,-5.815402695767773,5.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46750,73080,2016_Pres-G_US,2016,US,Ipsos,2016-10-05,2016-11-08,34,1103.0,Online Panel,Donald Trump,REP,37.3,45.81540269576777,-8.515402695767776,8.515402695767776,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46572,72856,2016_Pres-G_US,2016,US,YouGov,2016-10-07,2016-11-08,32,971.0,Online Panel,Donald Trump,REP,38.0,45.81540269576777,-7.815402695767773,7.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46808,73245,2016_Pres-G_US,2016,US,Ipsos,2016-10-10,2016-11-08,29,2415.0,Online Panel,Donald Trump,REP,37.7,45.81540269576777,-8.11540269576777,8.11540269576777,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47049,73617,2016_Pres-G_US,2016,US,Ipsos,2016-10-15,2016-11-08,24,1187.0,Online Panel,Donald Trump,REP,37.6,45.81540269576777,-8.215402695767771,8.215402695767771,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47077,73667,2016_Pres-G_US,2016,US,YouGov,2016-10-17,2016-11-08,22,1032.0,Online Panel,Donald Trump,REP,38.0,45.81540269576777,-7.815402695767773,7.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47349,74135,2016_Pres-G_US,2016,US,Ipsos,2016-10-20,2016-11-08,19,1153.0,Online Panel,Donald Trump,REP,35.6,45.81540269576777,-10.215402695767771,10.215402695767771,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47608,74499,2016_Pres-G_US,2016,US,YouGov,2016-10-24,2016-11-08,15,1209.0,Online Panel,Donald Trump,REP,41.0,45.81540269576777,-4.815402695767773,4.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47643,74599,2016_Pres-G_US,2016,US,Ipsos,2016-10-25,2016-11-08,14,1158.0,Online Panel,Donald Trump,REP,36.4,45.81540269576777,-9.415402695767774,9.415402695767774,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48114,75376,2016_Pres-G_US,2016,US,Ipsos,2016-10-30,2016-11-08,9,1772.0,Online Panel,Donald Trump,REP,37.4,45.81540269576777,-8.415402695767774,8.415402695767774,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48082,75219,2016_Pres-G_US,2016,US,YouGov,2016-10-31,2016-11-08,8,1233.0,Online Panel,Donald Trump,REP,43.0,45.81540269576777,-2.815402695767773,2.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48362,75818,2016_Pres-G_US,2016,US,Marist,2016-11-02,2016-11-08,6,940.0,Live Phone,Donald Trump,REP,43.0,45.81540269576777,-2.815402695767773,2.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48922,76636,2016_Pres-G_US,2016,US,Ipsos,2016-11-04,2016-11-08,4,2195.0,Online Panel,Donald Trump,REP,39.0,45.81540269576777,-6.815402695767773,6.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48718,76299,2016_Pres-G_US,2016,US,YouGov,2016-10-20,2016-11-08,19,84292.0,Online Panel,Donald Trump,REP,39.0,45.81540269576777,-6.815402695767773,6.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48687,76262,2016_Pres-G_US,2016,US,YouGov,2016-11-06,2016-11-08,2,3677.0,Online Panel,Donald Trump,REP,41.0,45.81540269576777,-4.815402695767773,4.815402695767773,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48720,76301,2016_Pres-G_AK,2016,AK,YouGov,2016-10-20,2016-11-08,19,201.0,Online Panel,Donald Trump,REP,37.7,51.281512077537286,-13.581512077537283,13.581512077537283,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46337,72465,2016_Pres-G_AL,2016,AL,Ipsos,2016-09-22,2016-11-08,47,312.0,Online Panel,Donald Trump,REP,55.52,62.08309236440906,-6.563092364409059,6.563092364409059,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
47185,73862,2016_Pres-G_AL,2016,AL,Ipsos,2016-10-10,2016-11-08,29,482.0,Online Panel,Donald Trump,REP,52.39,62.08309236440906,-9.693092364409061,9.693092364409061,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48688,76268,2016_Pres-G_AL,2016,AL,Ipsos,2016-10-30,2016-11-08,9,328.0,Online Panel,Donald Trump,REP,54.15,62.08309236440906,-7.933092364409063,7.933092364409063,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48719,76300,2016_Pres-G_AL,2016,AL,YouGov,2016-10-20,2016-11-08,19,1388.0,Online Panel,Donald Trump,REP,52.6,62.08309236440906,-9.48309236440906,9.48309236440906,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46058,72050,2016_Pres-G_AR,2016,AR,Ipsos,2016-09-12,2016-11-08,57,280.0,Online Panel,Donald Trump,REP,49.15,60.57410216382829,-11.424102163828294,11.424102163828294,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
46819,73265,2016_Pres-G_AR,2016,AR,Ipsos,2016-10-03,2016-11-08,36,314.0,Online Panel,Donald Trump,REP,52.44,60.57410216382829,-8.134102163828295,8.134102163828295,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48779,76364,2016_Pres-G_AR,2016,AR,Ipsos,2016-10-27,2016-11-08,12,331.0,Online Panel,Donald Trump,REP,53.35,60.57410216382829,-7.224102163828292,7.224102163828292,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
48722,76303,2016_Pres-G_AR,2016,AR,YouGov,2016-10-20,2016-11-08,19,736.0,Online Panel,Donald Trump,REP,48.0,60.57410216382829,-12.574102163828293,12.574102163828293,https://github.com/fivethirtyeight/data/tree/master/pollster-ratings,https://electionlab.mit.edu/data
