poll_id,question_id,race_id,cycle,location,type_simple,race,pollster,pollster_rating_id,aapor_roper,inactive,methodology,transparency_score,partisan,polldate,electiondate,time_to_election,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand1_actual,cand2_name,cand2_id,cand2_party,cand2_pct,cand2_actual,margin_poll,margin_actual,days_to_election,margin_error,absolute_margin_error,winner_correct
29875,35665,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,6.0,,2012-10-08,2012-11-06,29,1027.0,Barack Obama,16,DEM,44.0,50.90918536886269,Mitt Romney,9,REP,45.0,46.97447054330086,-1.0,3.9347148255618336,29,-4.934714825561834,4.934714825561834,False
30010,35882,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,5.0,,2012-10-13,2012-11-06,24,1864.0,Barack Obama,16,DEM,47.0,50.90918536886269,Mitt Romney,9,REP,45.0,46.97447054330086,2.0,3.9347148255618336,24,-1.9347148255618336,1.9347148255618336,True
30011,35883,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,5.0,,2012-10-13,2012-11-06,24,2106.0,Barack Obama,16,DEM,46.0,50.90918536886269,Mitt Romney,9,REP,42.0,46.97447054330086,4.0,3.9347148255618336,24,0.0652851744381664,0.0652851744381664,True
30080,36003,37,2012,US,Pres-G,2012_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2012-10-14,2012-11-06,23,826.0,Barack Obama,16,DEM,47.0,50.90918536886269,Mitt Romney,9,REP,46.0,46.97447054330086,1.0,3.9347148255618336,23,-2.9347148255618336,2.9347148255618336,True
30168,36128,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,6.0,,2012-10-18,2012-11-06,19,1368.0,Barack Obama,16,DEM,46.0,50.90918536886269,Mitt Romney,9,REP,45.0,46.97447054330086,1.0,3.9347148255618336,19,-2.9347148255618336,2.9347148255618336,True
30242,36245,37,2012,US,Pres-G,2012_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2012-10-21,2012-11-06,16,803.0,Barack Obama,16,DEM,48.0,50.90918536886269,Mitt Romney,9,REP,46.0,46.97447054330086,2.0,3.9347148255618336,16,-1.9347148255618336,1.9347148255618336,True
30339,36378,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,5.0,,2012-10-24,2012-11-06,13,1237.0,Barack Obama,16,DEM,47.0,50.90918536886269,Mitt Romney,9,REP,46.0,46.97447054330086,1.0,3.9347148255618336,13,-2.9347148255618336,2.9347148255618336,True
30340,36379,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,5.0,,2012-10-24,2012-11-06,13,1610.0,Barack Obama,16,DEM,46.0,50.90918536886269,Mitt Romney,9,REP,42.0,46.97447054330086,4.0,3.9347148255618336,13,0.0652851744381664,0.0652851744381664,True
30471,36588,37,2012,US,Pres-G,2012_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2012-10-28,2012-11-06,9,688.0,Barack Obama,16,DEM,48.0,50.90918536886269,Mitt Romney,9,REP,47.0,46.97447054330086,1.0,3.9347148255618336,9,-2.9347148255618336,2.9347148255618336,True
30502,36635,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,7.0,,2012-10-29,2012-11-06,8,4085.0,Barack Obama,16,DEM,47.0,50.90918536886269,Mitt Romney,9,REP,46.0,46.97447054330086,1.0,3.9347148255618336,8,-2.9347148255618336,2.9347148255618336,True
30725,37027,37,2012,US,Pres-G,2012_Pres-G_US,YouGov,391,False,False,Online Panel,9.0,,2012-11-02,2012-11-06,4,36472.0,Barack Obama,16,DEM,48.5,50.90918536886269,Mitt Romney,9,REP,46.5,46.97447054330086,2.0,3.9347148255618336,4,-1.9347148255618336,1.9347148255618336,True
30770,37112,37,2012,US,Pres-G,2012_Pres-G_US,Ipsos,154,True,False,Online Panel,5.0,,2012-11-03,2012-11-06,3,4725.0,Barack Obama,16,DEM,48.0,50.90918536886269,Mitt Romney,9,REP,46.0,46.97447054330086,2.0,3.9347148255618336,3,-1.9347148255618336,1.9347148255618336,True
42239,159407,37,2012,US,Pres-G,2012_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2012-11-04,2012-11-06,2,740.0,Barack Obama,16,DEM,49.0,50.90918536886269,Mitt Romney,9,REP,47.0,46.97447054330086,2.0,3.9347148255618336,2,-1.9347148255618336,1.9347148255618336,True
45725,71403,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-09-10,2016-11-08,59,1125.0,Hillary Rodham Clinton,9207,DEM,39.3,47.99672181721133,Donald Trump,9849,REP,38.8,45.81540269576777,0.5,2.1813191214435577,59,-1.6813191214435577,1.6813191214435577,True
45740,71423,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-09-12,2016-11-08,57,1087.0,Hillary Rodham Clinton,9207,DEM,42.0,47.99672181721133,Donald Trump,9849,REP,40.0,45.81540269576777,2.0,2.1813191214435577,57,-0.18131912144355766,0.18131912144355766,True
45904,71729,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-09-15,2016-11-08,54,1137.0,Hillary Rodham Clinton,9207,DEM,40.4,47.99672181721133,Donald Trump,9849,REP,38.4,45.81540269576777,2.0,2.1813191214435577,54,-0.18131912144355766,0.18131912144355766,True
45910,71740,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-09-18,2016-11-08,51,1065.0,Hillary Rodham Clinton,9207,DEM,40.0,47.99672181721133,Donald Trump,9849,REP,38.0,45.81540269576777,2.0,2.1813191214435577,51,-0.18131912144355766,0.18131912144355766,True
46006,71909,94,2016,US,Pres-G,2016_Pres-G_US,Marist,183,True,False,Live Phone,9.0,,2016-09-17,2016-11-08,52,758.0,Hillary Rodham Clinton,9207,DEM,45.0,47.99672181721133,Donald Trump,9849,REP,39.0,45.81540269576777,6.0,2.1813191214435577,52,3.8186808785564423,3.8186808785564423,True
46007,71942,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-09-20,2016-11-08,49,1098.0,Hillary Rodham Clinton,9207,DEM,41.0,47.99672181721133,Donald Trump,9849,REP,35.9,45.81540269576777,5.100000000000001,2.1813191214435577,49,2.9186808785564438,2.9186808785564438,True
46448,71991,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-09-23,2016-11-08,46,1115.0,Hillary Rodham Clinton,9207,DEM,44.0,47.99672181721133,Donald Trump,9849,REP,41.0,45.81540269576777,3.0,2.1813191214435577,46,0.8186808785564423,0.8186808785564423,True
46308,72408,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-09-25,2016-11-08,44,1888.0,Hillary Rodham Clinton,9207,DEM,40.9,47.99672181721133,Donald Trump,9849,REP,37.9,45.81540269576777,3.0,2.1813191214435577,44,0.8186808785564423,0.8186808785564423,True
46453,72639,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-09-30,2016-11-08,39,1433.0,Hillary Rodham Clinton,9207,DEM,42.5,47.99672181721133,Donald Trump,9849,REP,36.7,45.81540269576777,5.799999999999997,2.1813191214435577,39,3.6186808785564395,3.6186808785564395,True
46438,72575,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-10-02,2016-11-08,37,911.0,Hillary Rodham Clinton,9207,DEM,43.0,47.99672181721133,Donald Trump,9849,REP,40.0,45.81540269576777,3.0,2.1813191214435577,37,0.8186808785564423,0.8186808785564423,True
46750,73080,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-10-05,2016-11-08,34,1103.0,Hillary Rodham Clinton,9207,DEM,43.2,47.99672181721133,Donald Trump,9849,REP,37.3,45.81540269576777,5.900000000000006,2.1813191214435577,34,3.718680878556448,3.718680878556448,True
46572,72856,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-10-07,2016-11-08,32,971.0,Hillary Rodham Clinton,9207,DEM,44.0,47.99672181721133,Donald Trump,9849,REP,38.0,45.81540269576777,6.0,2.1813191214435577,32,3.8186808785564423,3.8186808785564423,True
46808,73245,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-10-10,2016-11-08,29,2415.0,Hillary Rodham Clinton,9207,DEM,43.9,47.99672181721133,Donald Trump,9849,REP,37.7,45.81540269576777,6.199999999999996,2.1813191214435577,29,4.018680878556438,4.018680878556438,True
47049,73617,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-10-15,2016-11-08,24,1187.0,Hillary Rodham Clinton,9207,DEM,42.5,47.99672181721133,Donald Trump,9849,REP,37.6,45.81540269576777,4.899999999999999,2.1813191214435577,24,2.718680878556441,2.718680878556441,True
47077,73667,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-10-17,2016-11-08,22,1032.0,Hillary Rodham Clinton,9207,DEM,42.0,47.99672181721133,Donald Trump,9849,REP,38.0,45.81540269576777,4.0,2.1813191214435577,22,1.8186808785564423,1.8186808785564423,True
47349,74135,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-10-20,2016-11-08,19,1153.0,Hillary Rodham Clinton,9207,DEM,44.1,47.99672181721133,Donald Trump,9849,REP,35.6,45.81540269576777,8.5,2.1813191214435577,19,6.318680878556442,6.318680878556442,True
47608,74499,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-10-24,2016-11-08,15,1209.0,Hillary Rodham Clinton,9207,DEM,46.0,47.99672181721133,Donald Trump,9849,REP,41.0,45.81540269576777,5.0,2.1813191214435577,15,2.8186808785564423,2.8186808785564423,True
47643,74599,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-10-25,2016-11-08,14,1158.0,Hillary Rodham Clinton,9207,DEM,41.7,47.99672181721133,Donald Trump,9849,REP,36.4,45.81540269576777,5.300000000000004,2.1813191214435577,14,3.1186808785564466,3.1186808785564466,True
48114,75376,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-10-30,2016-11-08,9,1772.0,Hillary Rodham Clinton,9207,DEM,44.7,47.99672181721133,Donald Trump,9849,REP,37.4,45.81540269576777,7.300000000000004,2.1813191214435577,9,5.118680878556447,5.118680878556447,True
48082,75219,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-10-31,2016-11-08,8,1233.0,Hillary Rodham Clinton,9207,DEM,46.0,47.99672181721133,Donald Trump,9849,REP,43.0,45.81540269576777,3.0,2.1813191214435577,8,0.8186808785564423,0.8186808785564423,True
48362,75818,94,2016,US,Pres-G,2016_Pres-G_US,Marist,183,True,False,Live Phone,9.0,,2016-11-02,2016-11-08,6,940.0,Hillary Rodham Clinton,9207,DEM,44.0,47.99672181721133,Donald Trump,9849,REP,43.0,45.81540269576777,1.0,2.1813191214435577,6,-1.1813191214435577,1.1813191214435577,True
48922,76636,94,2016,US,Pres-G,2016_Pres-G_US,Ipsos,154,True,False,Online Panel,4.0,,2016-11-04,2016-11-08,4,2195.0,Hillary Rodham Clinton,9207,DEM,42.0,47.99672181721133,Donald Trump,9849,REP,39.0,45.81540269576777,3.0,2.1813191214435577,4,0.8186808785564423,0.8186808785564423,True
48718,76299,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,10.0,,2016-10-20,2016-11-08,19,84292.0,Hillary Rodham Clinton,9207,DEM,42.9,47.99672181721133,Donald Trump,9849,REP,39.0,45.81540269576777,3.899999999999999,2.1813191214435577,19,1.7186808785564414,1.7186808785564414,True
48687,76262,94,2016,US,Pres-G,2016_Pres-G_US,YouGov,391,False,False,Online Panel,8.0,,2016-11-06,2016-11-08,2,3677.0,Hillary Rodham Clinton,9207,DEM,45.0,47.99672181721133,Donald Trump,9849,REP,41.0,45.81540269576777,4.0,2.1813191214435577,2,1.8186808785564423,1.8186808785564423,True
48720,76301,602,2016,AK,Pres-G,2016_Pres-G_AK,YouGov,391,False,False,Online Panel,10.0,,2016-10-20,2016-11-08,19,201.0,Hillary Rodham Clinton,9207,DEM,37.4,36.55087129011199,Donald Trump,9849,REP,37.7,51.281512077537286,-0.3000000000000042,-14.7306407874253,19,14.430640787425295,14.430640787425295,True
46337,72465,603,2016,AL,Pres-G,2016_Pres-G_AL,Ipsos,154,True,False,Online Panel,4.0,,2016-09-22,2016-11-08,47,312.0,Hillary Rodham Clinton,9207,DEM,37.02,34.35794575797364,Donald Trump,9849,REP,55.52,62.08309236440906,-18.5,-27.725146606435423,47,9.225146606435423,9.225146606435423,True
47185,73862,603,2016,AL,Pres-G,2016_Pres-G_AL,Ipsos,154,True,False,Online Panel,4.0,,2016-10-10,2016-11-08,29,482.0,Hillary Rodham Clinton,9207,DEM,38.4,34.35794575797364,Donald Trump,9849,REP,52.39,62.08309236440906,-13.990000000000002,-27.725146606435423,29,13.735146606435421,13.735146606435421,True
48688,76268,603,2016,AL,Pres-G,2016_Pres-G_AL,Ipsos,154,True,False,Online Panel,4.0,,2016-10-30,2016-11-08,9,328.0,Hillary Rodham Clinton,9207,DEM,38.06,34.35794575797364,Donald Trump,9849,REP,54.15,62.08309236440906,-16.089999999999996,-27.725146606435423,9,11.635146606435427,11.635146606435427,True
48719,76300,603,2016,AL,Pres-G,2016_Pres-G_AL,YouGov,391,False,False,Online Panel,10.0,,2016-10-20,2016-11-08,19,1388.0,Hillary Rodham Clinton,9207,DEM,31.6,34.35794575797364,Donald Trump,9849,REP,52.6,62.08309236440906,-21.0,-27.725146606435423,19,6.725146606435423,6.725146606435423,True
46058,72050,604,2016,AR,Pres-G,2016_Pres-G_AR,Ipsos,154,True,False,Online Panel,4.0,,2016-09-12,2016-11-08,57,280.0,Hillary Rodham Clinton,9207,DEM,41.08,33.65312412936093,Donald Trump,9849,REP,49.15,60.57410216382829,-8.07,-26.92097803446736,57,18.85097803446736,18.85097803446736,True
46819,73265,604,2016,AR,Pres-G,2016_Pres-G_AR,Ipsos,154,True,False,Online Panel,4.0,,2016-10-03,2016-11-08,36,314.0,Hillary Rodham Clinton,9207,DEM,35.6,33.65312412936093,Donald Trump,9849,REP,52.44,60.57410216382829,-16.839999999999996,-26.92097803446736,36,10.080978034467364,10.080978034467364,True
48779,76364,604,2016,AR,Pres-G,2016_Pres-G_AR,Ipsos,154,True,False,Online Panel,4.0,,2016-10-27,2016-11-08,12,331.0,Hillary Rodham Clinton,9207,DEM,38.14,33.65312412936093,Donald Trump,9849,REP,53.35,60.57410216382829,-15.21,-26.92097803446736,12,11.71097803446736,11.71097803446736,True
48722,76303,604,2016,AR,Pres-G,2016_Pres-G_AR,YouGov,391,False,False,Online Panel,10.0,,2016-10-20,2016-11-08,19,736.0,Hillary Rodham Clinton,9207,DEM,30.5,33.65312412936093,Donald Trump,9849,REP,48.0,60.57410216382829,-17.5,-26.92097803446736,19,9.42097803446736,9.42097803446736,True
46057,72049,605,2016,AZ,Pres-G,2016_Pres-G_AZ,Ipsos,154,True,False,Online Panel,4.0,,2016-09-15,2016-11-08,54,428.0,Hillary Rodham Clinton,9207,DEM,41.65,45.12491703028259,Donald Trump,9849,REP,47.86,48.67042485158719,-6.210000000000001,-3.545507821304604,54,-2.664492178695397,2.664492178695397,True
46634,72928,605,2016,AZ,Pres-G,2016_Pres-G_AZ,Ipsos,154,True,False,Online Panel,4.0,,2016-09-29,2016-11-08,40,617.0,Hillary Rodham Clinton,9207,DEM,42.22,45.12491703028259,Donald Trump,9849,REP,49.06,48.67042485158719,-6.840000000000003,-3.545507821304604,40,-3.2944921786953993,3.2944921786953993,True
46818,73264,605,2016,AZ,Pres-G,2016_Pres-G_AZ,Ipsos,154,True,False,Online Panel,4.0,,2016-10-10,2016-11-08,29,883.0,Hillary Rodham Clinton,9207,DEM,38.92,45.12491703028259,Donald Trump,9849,REP,44.56,48.67042485158719,-5.640000000000001,-3.545507821304604,29,-2.0944921786953965,2.0944921786953965,True
47186,73863,605,2016,AZ,Pres-G,2016_Pres-G_AZ,Ipsos,154,True,False,Online Panel,4.0,,2016-10-17,2016-11-08,22,300.0,Hillary Rodham Clinton,9207,DEM,42.59,45.12491703028259,Donald Trump,9849,REP,44.59,48.67042485158719,-2.0,-3.545507821304604,22,1.545507821304604,1.545507821304604,True
47778,74788,605,2016,AZ,Pres-G,2016_Pres-G_AZ,YouGov,391,False,False,Live Phone/Online Panel,9.0,,2016-10-27,2016-11-08,12,994.0,Hillary Rodham Clinton,9207,DEM,42.0,45.12491703028259,Donald Trump,9849,REP,44.0,48.67042485158719,-2.0,-3.545507821304604,12,1.545507821304604,1.545507821304604,True
48211,75509,605,2016,AZ,Pres-G,2016_Pres-G_AZ,Marist,183,True,False,Live Phone,9.0,,2016-10-31,2016-11-08,8,719.0,Hillary Rodham Clinton,9207,DEM,40.0,45.12491703028259,Donald Trump,9849,REP,45.0,48.67042485158719,-5.0,-3.545507821304604,8,-1.454492178695396,1.454492178695396,True
48778,76363,605,2016,AZ,Pres-G,2016_Pres-G_AZ,Ipsos,154,True,False,Online Panel,4.0,,2016-10-30,2016-11-08,9,593.0,Hillary Rodham Clinton,9207,DEM,42.38,45.12491703028259,Donald Trump,9849,REP,47.1,48.67042485158719,-4.719999999999999,-3.545507821304604,9,-1.1744921786953948,1.1744921786953948,True
48721,76302,605,2016,AZ,Pres-G,2016_Pres-G_AZ,YouGov,391,False,False,Online Panel,10.0,,2016-10-20,2016-11-08,19,1567.0,Hillary Rodham Clinton,9207,DEM,37.8,45.12491703028259,Donald Trump,9849,REP,46.3,48.67042485158719,-8.5,-3.545507821304604,19,-4.954492178695396,4.954492178695396,True
45893,71692,606,2016,CA,Pres-G,2016_Pres-G_CA,YouGov,391,False,False,Online Panel,6.0,,2016-09-10,2016-11-08,59,1426.0,Hillary Rodham Clinton,9207,DEM,50.0,61.72638863699762,Donald Trump,9849,REP,33.0,31.61711467898836,17.0,30.109273958009258,59,-13.109273958009258,13.109273958009258,True
45835,71599,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-09-12,2016-11-08,57,577.0,Hillary Rodham Clinton,9207,DEM,62.5,61.72638863699762,Donald Trump,9849,REP,24.22,31.61711467898836,38.28,30.109273958009258,57,8.170726041990743,8.170726041990743,True
46059,72051,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-09-19,2016-11-08,50,705.0,Hillary Rodham Clinton,9207,DEM,60.01,61.72638863699762,Donald Trump,9849,REP,28.38,31.61711467898836,31.63,30.109273958009258,50,1.5207260419907414,1.5207260419907414,True
46340,72468,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-09-26,2016-11-08,43,787.0,Hillary Rodham Clinton,9207,DEM,63.67,61.72638863699762,Donald Trump,9849,REP,23.74,31.61711467898836,39.93000000000001,30.109273958009258,43,9.82072604199075,9.82072604199075,True
46636,72930,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-10-03,2016-11-08,36,974.0,Hillary Rodham Clinton,9207,DEM,61.26,61.72638863699762,Donald Trump,9849,REP,27.86,31.61711467898836,33.4,30.109273958009258,36,3.290726041990741,3.290726041990741,True
46820,73266,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-10-10,2016-11-08,29,553.0,Hillary Rodham Clinton,9207,DEM,65.89,61.72638863699762,Donald Trump,9849,REP,22.37,31.61711467898836,43.52,30.109273958009258,29,13.410726041990745,13.410726041990745,True
48016,75106,606,2016,CA,Pres-G,2016_Pres-G_CA,YouGov,391,False,False,Online Panel,9.0,,2016-10-09,2016-11-08,30,1250.0,Hillary Rodham Clinton,9207,DEM,54.0,61.72638863699762,Donald Trump,9849,REP,30.0,31.61711467898836,24.0,30.109273958009258,30,-6.109273958009258,6.109273958009258,True
47188,73865,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-10-17,2016-11-08,22,503.0,Hillary Rodham Clinton,9207,DEM,63.82,61.72638863699762,Donald Trump,9849,REP,25.62,31.61711467898836,38.2,30.109273958009258,22,8.090726041990745,8.090726041990745,True
47716,74699,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-10-24,2016-11-08,15,712.0,Hillary Rodham Clinton,9207,DEM,65.14,61.72638863699762,Donald Trump,9849,REP,26.16,31.61711467898836,38.98,30.109273958009258,15,8.87072604199074,8.87072604199074,True
48125,75391,606,2016,CA,Pres-G,2016_Pres-G_CA,YouGov,391,False,False,Online Panel,6.0,,2016-10-28,2016-11-08,11,1498.0,Hillary Rodham Clinton,9207,DEM,53.0,61.72638863699762,Donald Trump,9849,REP,33.0,31.61711467898836,20.0,30.109273958009258,11,-10.109273958009258,10.109273958009258,True
48690,76271,606,2016,CA,Pres-G,2016_Pres-G_CA,Ipsos,154,True,False,Online Panel,4.0,,2016-11-03,2016-11-08,5,726.0,Hillary Rodham Clinton,9207,DEM,58.85,61.72638863699762,Donald Trump,9849,REP,31.74,31.61711467898836,27.110000000000003,30.109273958009258,5,-2.9992739580092547,2.9992739580092547,True
48723,76304,606,2016,CA,Pres-G,2016_Pres-G_CA,YouGov,391,False,False,Online Panel,10.0,,2016-10-20,2016-11-08,19,8746.0,Hillary Rodham Clinton,9207,DEM,51.8,61.72638863699762,Donald Trump,9849,REP,30.4,31.61711467898836,21.4,30.109273958009258,19,-8.709273958009259,8.709273958009259,True
46060,72052,607,2016,CO,Pres-G,2016_Pres-G_CO,Ipsos,154,True,False,Online Panel,4.0,,2016-09-15,2016-11-08,54,391.0,Hillary Rodham Clinton,9207,DEM,42.05,48.1569803828474,Donald Trump,9849,REP,43.82,43.25139737143104,-1.7700000000000031,4.905583011416361,54,-6.675583011416364,6.675583011416364,False
46027,71983,607,2016,CO,Pres-G,2016_Pres-G_CO,YouGov,391,False,False,Live Phone/Online Panel,9.0,,2016-09-22,2016-11-08,47,991.0,Hillary Rodham Clinton,9207,DEM,40.0,48.1569803828474,Donald Trump,9849,REP,39.0,43.25139737143104,1.0,4.905583011416361,47,-3.905583011416361,3.905583011416361,True
46637,72931,607,2016,CO,Pres-G,2016_Pres-G_CO,Ipsos,154,True,False,Online Panel,4.0,,2016-09-29,2016-11-08,40,552.0,Hillary Rodham Clinton,9207,DEM,44.77,48.1569803828474,Donald Trump,9849,REP,44.86,43.25139737143104,-0.0899999999999963,4.905583011416361,40,-4.9955830114163575,4.9955830114163575,False
47189,73866,607,2016,CO,Pres-G,2016_Pres-G_CO,Ipsos,154,True,False,Online Panel,4.0,,2016-10-13,2016-11-08,26,445.0,Hillary Rodham Clinton,9207,DEM,45.01,48.1569803828474,Donald Trump,9849,REP,41.24,43.25139737143104,3.769999999999996,4.905583011416361,26,-1.1355830114163652,1.1355830114163652,True
47780,74790,607,2016,CO,Pres-G,2016_Pres-G_CO,YouGov,391,False,False,Live Phone/Online Panel,9.0,,2016-10-27,2016-11-08,12,997.0,Hillary Rodham Clinton,9207,DEM,42.0,48.1569803828474,Donald Trump,9849,REP,39.0,43.25139737143104,3.0,4.905583011416361,12,-1.9055830114163612,1.9055830114163612,True
48704,76285,607,2016,CO,Pres-G,2016_Pres-G_CO,Ipsos,154,True,False,Online Panel,4.0,,2016-10-30,2016-11-08,9,536.0,Hillary Rodham Clinton,9207,DEM,47.71,48.1569803828474,Donald Trump,9849,REP,42.33,43.25139737143104,5.380000000000003,4.905583011416361,9,0.47441698858364134,0.47441698858364134,True
